,mean_fit_time,mean_score_time,mean_test_score,model,param_clf__C,param_clf__activation,param_clf__alpha,param_clf__hidden_layer_sizes,param_clf__learning_rate,param_clf__learning_rate_init,param_clf__loss,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_clf__penalty,param_clf__solver,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
0,0.5606011390686035,0.012200307846069337,0.7235230158233281,LR,0.5,,,,,,,,,,,l1,liblinear,"{'clf__C': 0.5, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",2,0.7175493552064914,0.7252765784475061,0.721819330923033,0.7265452594327505,0.7264256589776392,0.11392167765540671,0.00591077176003876,0.0034416676418347718
1,2.004402828216553,0.007798910140991211,0.7235257108722911,LR,0.5,,,,,,,,,,,l1,saga,"{'clf__C': 0.5, 'clf__penalty': 'l1', 'clf__solver': 'saga'}",1,0.7175561253742057,0.7252787667845452,0.7218185098672769,0.7265504594525378,0.7264257958202651,0.15359995028103987,0.00039506247766296014,0.0034405586925648907
2,0.19599766731262208,0.006201267242431641,0.7235083898538595,LR,0.5,,,,,,,,,,,l2,liblinear,"{'clf__C': 0.5, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",8,0.7175736320705169,0.7252336323331173,0.7218061940309384,0.7265403330982149,0.726389258839127,0.005932561056461214,0.00039816042620019026,0.003423192349650385
3,0.34260287284851076,0.006398200988769531,0.7235083898574377,LR,0.5,,,,,,,,,,,l2,saga,"{'clf__C': 0.5, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",7,0.7175734269139196,0.7252337691041821,0.7218061256096253,0.7265402646769019,0.7263894641030659,0.02360224191855467,0.0013559584022500403,0.003423306516342184
4,0.5887988567352295,0.00680088996887207,0.7235136027440967,LR,1.0,,,,,,,,,,,l1,liblinear,"{'clf__C': 1.0, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",3,0.7175624168431927,0.7252499764753769,0.7218066045588163,0.7265457383819414,0.7264043799492985,0.5550054956758378,0.0011667524476918964,0.0034321940388545146
5,2.0820001125335694,0.006999349594116211,0.7235128503064723,LR,1.0,,,,,,,,,,,l1,saga,"{'clf__C': 1.0, 'clf__penalty': 'l1', 'clf__solver': 'saga'}",4,0.7175674773725949,0.7252426592234029,0.7218080414063891,0.7265460120671934,0.7264011641475878,0.08735891197118634,0.0012639280479805092,0.003429063311307365
6,0.17579917907714843,0.006400680541992188,0.7235068577131373,LR,1.0,,,,,,,,,,,l2,liblinear,"{'clf__C': 1.0, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",11,0.7175776668169326,0.7252231693466502,0.7218046203407394,0.7265407436260929,0.7263891904178141,0.008840988206207653,0.0004890268703241607,0.0034209586902464706
7,0.3177900791168213,0.0074043750762939455,0.7235067482397549,LR,1.0,,,,,,,,,,,l2,saga,"{'clf__C': 1.0, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",12,0.7175770513471402,0.7252239899730397,0.7218045519194265,0.7265401278342759,0.7263891219965011,0.01269730234255416,0.0017445857895284206,0.003421140528639139
8,0.4386007308959961,0.007000064849853516,0.7235106749403031,LR,1.5,,,,,,,,,,,l1,liblinear,"{'clf__C': 1.5, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",5,0.7175662464330107,0.7252399921876369,0.7218064677161903,0.7265429331081087,0.726398837822946,0.15818654592261594,0.0006327905699168141,0.003428441080768728
9,2.0039941310882567,0.007805585861206055,0.723510004517367,LR,1.5,,,,,,,,,,,l1,saga,"{'clf__C': 1.5, 'clf__penalty': 'l1', 'clf__solver': 'saga'}",6,0.717570554721556,0.7252350000437667,0.7218083150916411,0.7265432067933606,0.7263940483310365,0.13219605706335558,0.0019382777678135228,0.00342550178439536
10,0.20759859085083007,0.006400251388549804,0.7235052981208772,LR,1.5,,,,,,,,,,,l2,liblinear,"{'clf__C': 1.5, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",13,0.7175797183829065,0.7252163307934035,0.7218050308686175,0.7265402646769019,0.7263862483013553,0.006944749344871574,0.0010199314367134325,0.0034189404167459794
11,0.33199563026428225,0.006400299072265625,0.7235051202226058,LR,1.5,,,,,,,,,,,l2,saga,"{'clf__C': 1.5, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",14,0.7175793080697117,0.7252171514197931,0.7218050992899304,0.7265391699358941,0.7263859746161034,0.04015587216148738,0.0013573389145380432,0.0034189176129160326
12,0.31279802322387695,0.007598781585693359,0.7235073639170545,LR,2.5,,,,,,,,,,,l1,liblinear,"{'clf__C': 2.5, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",10,0.7175689134687768,0.7252330852488578,0.7218059203456864,0.726539238357207,0.726390764108013,0.07538618244766825,0.0014970487657858913,0.003424860419419743
13,1.863397216796875,0.007210350036621094,0.7235077198173636,LR,2.5,,,,,,,,,,,l1,saga,"{'clf__C': 2.5, 'clf__penalty': 'l1', 'clf__solver': 'saga'}",9,0.7175744526969066,0.7252247422138968,0.7218075624571982,0.7265408120474058,0.7263921325342727,0.11058612024259443,0.0017083401881499737,0.003422446397230794
14,0.18279452323913575,0.0072021007537841795,0.7235045867997307,LR,2.5,,,,,,,,,,,l2,liblinear,"{'clf__C': 2.5, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",16,0.7175800603105688,0.7252124328180529,0.7218054413964954,0.7265408120474057,0.7263852904029735,0.005708378752570129,0.0009811853930275572,0.0034183269442716606
15,0.2973954677581787,0.005399894714355469,0.7235048193792318,LR,2.5,,,,,,,,,,,l2,saga,"{'clf__C': 2.5, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",15,0.7175798551539714,0.7252131850589101,0.7218052361325564,0.7265408804687189,0.7263860430374164,0.032490963068862184,0.0004905051524740899,0.0034186326580857946
0,0.39459915161132814,0.007815933227539063,0.7176511662722791,SGD,,,0.0001,,,,hinge,,,,,l1,,"{'clf__alpha': 0.0001, 'clf__loss': 'hinge', 'clf__penalty': 'l1'}",17,0.7035083009094729,0.7223096037359291,0.7206614370432577,0.709741053383061,0.7320379171758638,0.05635877871935254,0.0013164291860698746,0.01000337487445219
1,0.3328000545501709,0.006600046157836914,0.7202867611414212,SGD,,,0.0001,,,,hinge,,,,,l2,,"{'clf__alpha': 0.0001, 'clf__loss': 'hinge', 'clf__penalty': 'l2'}",15,0.7046946531266959,0.7241090322517113,0.7187497455582423,0.7294382493887068,0.7244452040730661,0.019699145319972425,0.0008045116579491434,0.00849891777216944
2,0.40959901809692384,0.0065990924835205075,0.7189143025951608,SGD,,,0.0001,,,,hinge,,,,,elasticnet,,"{'clf__alpha': 0.0001, 'clf__loss': 'hinge', 'clf__penalty': 'elasticnet'}",16,0.7160321537831971,0.726150135239229,0.7213622765522418,0.7158196712506439,0.7152061373370385,0.0563315952114264,0.0004892202983030726,0.0042424124638558375
3,0.31640233993530276,0.005997467041015625,0.7170038266658575,SGD,,,0.0001,,,,log,,,,,l1,,"{'clf__alpha': 0.0001, 'clf__loss': 'log', 'clf__penalty': 'l1'}",18,0.7058240401953748,0.7193024867167942,0.7123639159953224,0.7246571048794043,0.7228739086201891,0.012531090410523686,4.54973619151175e-06,0.006997702799780874
4,0.28659749031066895,0.006398534774780274,0.7232022020140951,SGD,,,0.0001,,,,log,,,,,l2,,"{'clf__alpha': 0.0001, 'clf__loss': 'log', 'clf__penalty': 'l2'}",6,0.7214913024544388,0.7287744300476182,0.7186068818567136,0.7205097469923529,0.7266276386935935,0.028915906834309887,0.0004922501004685489,0.0038491021584608487
5,0.37360057830810545,0.006999826431274414,0.720836297535938,SGD,,,0.0001,,,,log,,,,,elasticnet,,"{'clf__alpha': 0.0001, 'clf__loss': 'log', 'clf__penalty': 'elasticnet'}",12,0.7141185898137288,0.7278969752805449,0.7182336435943385,0.7236812116921898,0.7202509775866148,0.040873885361375574,0.0015495758473056712,0.004694763566447945
6,0.7131979465484619,0.006202030181884766,0.474628318383116,SGD,,,0.0001,,,,squared_loss,,,,,l1,,"{'clf__alpha': 0.0001, 'clf__loss': 'squared_loss', 'clf__penalty': 'l1'}",36,0.5939231521682043,0.4191161908492498,0.43818548320054923,0.4464003513023894,0.47549973045423755,0.19149502887298392,0.0007448158160268956,0.06235544224203292
7,0.8505947113037109,0.006398534774780274,0.676204290835099,SGD,,,0.0001,,,,squared_loss,,,,,l2,,"{'clf__alpha': 0.0001, 'clf__loss': 'squared_loss', 'clf__penalty': 'l2'}",32,0.6867941245338842,0.6960074337809212,0.6639973687899875,0.6852731129076876,0.6489414641298873,0.25979939201249697,0.0004899996270801004,0.01719767679447647
8,2.938803291320801,0.006995677947998047,0.6443003171291946,SGD,,,0.0001,,,,squared_loss,,,,,elasticnet,,"{'clf__alpha': 0.0001, 'clf__loss': 'squared_loss', 'clf__penalty': 'elasticnet'}",33,0.6342242509322316,0.6754335779529419,0.6407482855842657,0.6298747021021559,0.6412152610454407,1.580460329519232,0.001089804476581053,0.01613185581932295
9,0.4068008899688721,0.006395959854125976,0.696721606886806,SGD,,,0.0001,,,,epsilon_insensitive,,,,,l1,,"{'clf__alpha': 0.0001, 'clf__loss': 'epsilon_insensitive', 'clf__penalty': 'l1'}",29,0.6935130714842178,0.6841899350720401,0.6960282590970069,0.6971922424736385,0.7126886435467857,0.02338555728604482,0.0004888261561561542,0.00919766819308736
10,0.3948023796081543,0.0059986114501953125,0.6931885735871245,SGD,,,0.0001,,,,epsilon_insensitive,,,,,l2,,"{'clf__alpha': 0.0001, 'clf__loss': 'epsilon_insensitive', 'clf__penalty': 'l2'}",30,0.6918143748577581,0.7003326135528088,0.6729957977682199,0.6930109476153428,0.70778762489712,0.041055159091256406,0.0006288114179168386,0.011608454858314937
11,0.46539721488952634,0.0058023929595947266,0.7006746187781193,SGD,,,0.0001,,,,epsilon_insensitive,,,,,elasticnet,,"{'clf__alpha': 0.0001, 'clf__loss': 'epsilon_insensitive', 'clf__penalty': 'elasticnet'}",28,0.6916074402365154,0.6926145539731448,0.7000166058526633,0.7112450906852661,0.7078938831961976,0.06919446821130036,0.0004015233332425676,0.007892653755633448
12,0.2121954917907715,0.007003211975097656,0.7233333341368896,SGD,,,0.0005,,,,hinge,,,,,l1,,"{'clf__alpha': 0.0005, 'clf__loss': 'hinge', 'clf__penalty': 'l1'}",5,0.7169554952425553,0.7244979407748464,0.7210594438209363,0.7242272137698712,0.7299279407257955,0.012639692432883688,0.001096369546690039,0.004277686138959994
13,0.18919715881347657,0.006602001190185547,0.7218380302074793,SGD,,,0.0005,,,,hinge,,,,,l2,,"{'clf__alpha': 0.0005, 'clf__loss': 'hinge', 'clf__penalty': 'l2'}",9,0.7190794131098895,0.730540212881427,0.7098665380710896,0.725865835794733,0.7238365964939961,0.015971414819686176,0.0004911146433938048,0.007026635467013721
14,0.22379655838012696,0.006601810455322266,0.7238857381328907,SGD,,,0.0005,,,,hinge,,,,,elasticnet,,"{'clf__alpha': 0.0005, 'clf__loss': 'hinge', 'clf__penalty': 'elasticnet'}",2,0.7197088335507082,0.7259144786943506,0.7279841596449864,0.7200829348419048,0.7257388458378187,0.028127257202432265,0.0012035379885867348,0.003354234766435186
15,0.19660239219665526,0.008003139495849609,0.7239853593471939,SGD,,,0.0005,,,,log,,,,,l1,,"{'clf__alpha': 0.0005, 'clf__loss': 'log', 'clf__penalty': 'l1'}",1,0.7202757496148526,0.7288136149577213,0.7211917706402641,0.7226743236501896,0.7269710452635039,0.014607977864149652,0.001901360395581456,0.0033320989906892554
16,0.17880492210388182,0.00999622344970703,0.7203015966650201,SGD,,,0.0005,,,,log,,,,,l2,,"{'clf__alpha': 0.0005, 'clf__loss': 'log', 'clf__penalty': 'l2'}",14,0.7075139150881462,0.7269791730493164,0.7184503338925864,0.7259117464957511,0.7226544130481086,0.015365212425318412,0.0044258895216217385,0.007050956744559183
17,0.22359781265258788,0.006596517562866211,0.721200388167957,SGD,,,0.0005,,,,log,,,,,elasticnet,,"{'clf__alpha': 0.0005, 'clf__loss': 'log', 'clf__penalty': 'elasticnet'}",10,0.7134434194516903,0.7277076841266784,0.7135780521943776,0.7278160484789635,0.7234570634708257,0.030766634491048165,0.0004882986514522287,0.006472710597890383
18,0.5586028099060059,0.007000112533569336,0.5201781151601172,SGD,,,0.0005,,,,squared_loss,,,,,l1,,"{'clf__alpha': 0.0005, 'clf__loss': 'squared_loss', 'clf__penalty': 'l1'}",35,0.5226958930931707,0.5232663993977696,0.5077712585190521,0.47001172536040753,0.5771438330262699,0.041113569029216895,0.0008935204230274954,0.03444110936919805
19,0.31000123023986814,0.006799554824829102,0.7025035261744587,SGD,,,0.0005,,,,squared_loss,,,,,l2,,"{'clf__alpha': 0.0005, 'clf__loss': 'squared_loss', 'clf__penalty': 'l2'}",26,0.6949450645340592,0.708262189584391,0.7080761575740102,0.6838365390200931,0.7173981509413849,0.06595512480860834,0.0011670142029786518,0.011760988729687376
20,0.6776005268096924,0.006197834014892578,0.6852551474737243,SGD,,,0.0005,,,,squared_loss,,,,,elasticnet,,"{'clf__alpha': 0.0005, 'clf__loss': 'squared_loss', 'clf__penalty': 'elasticnet'}",31,0.6707321409814254,0.6669751765987991,0.7128716021377282,0.6877970383013615,0.6879083597776006,0.22920389916311276,0.0004010810420116775,0.01625576021742152
21,0.2521989822387695,0.007801151275634766,0.709031043298974,SGD,,,0.0005,,,,epsilon_insensitive,,,,,l1,,"{'clf__alpha': 0.0005, 'clf__loss': 'epsilon_insensitive', 'clf__penalty': 'l1'}",24,0.7052187598475167,0.7165656293219655,0.7132215087323728,0.7084250378489598,0.7017233070839528,0.02056725431131098,0.0014714774612813778,0.005341113562584769
22,0.25139679908752444,0.0073964595794677734,0.7107209265346004,SGD,,,0.0005,,,,epsilon_insensitive,,,,,l2,,"{'clf__alpha': 0.0005, 'clf__loss': 'epsilon_insensitive', 'clf__penalty': 'l2'}",21,0.7085157631387756,0.7049218298655486,0.7047766765975642,0.7127938755261685,0.7225985812567066,0.018786615992957896,0.001853656390999117,0.006621016676700784
23,0.28859715461730956,0.006798934936523437,0.701082004316875,SGD,,,0.0005,,,,epsilon_insensitive,,,,,elasticnet,,"{'clf__alpha': 0.0005, 'clf__loss': 'epsilon_insensitive', 'clf__penalty': 'elasticnet'}",27,0.7017199508499501,0.7001580936739553,0.7041667005922344,0.7148757992379096,0.6844895520312954,0.029790853584097835,0.000979415262999058,0.009760170930662988
24,0.18440041542053223,0.009001207351684571,0.7234456282647135,SGD,,,0.001,,,,hinge,,,,,l1,,"{'clf__alpha': 0.001, 'clf__loss': 'hinge', 'clf__penalty': 'l1'}",3,0.7156577429929448,0.7271197737040668,0.7221049899047773,0.7279389331570982,0.7244077776148591,0.0256804053746492,0.0031612527820432546,0.004406190471568854
25,0.15719542503356934,0.00899953842163086,0.7223669697048678,SGD,,,0.001,,,,hinge,,,,,l2,,"{'clf__alpha': 0.001, 'clf__loss': 'hinge', 'clf__penalty': 'l2'}",8,0.7108012076337948,0.7262221452049158,0.7164609842173242,0.7287896837628494,0.7295628445996666,0.016407777372070994,0.0019983775932736424,0.007437092287253385
26,0.19659848213195802,0.007801246643066406,0.7211176652320057,SGD,,,0.001,,,,hinge,,,,,elasticnet,,"{'clf__alpha': 0.001, 'clf__loss': 'hinge', 'clf__penalty': 'elasticnet'}",11,0.7180205315251833,0.7293405938709057,0.7143194655419662,0.7210104541608335,0.7228959402829728,0.03509805571367359,0.0017200535470914375,0.005031997956938483
27,0.17239561080932617,0.00840291976928711,0.7228084833084137,SGD,,,0.001,,,,log,,,,,l1,,"{'clf__alpha': 0.001, 'clf__loss': 'log', 'clf__penalty': 'l1'}",7,0.7168042948302725,0.7239563273577144,0.7213364817172436,0.7246456785201345,0.7273009044134415,0.014920121999426657,0.002875272331994542,0.0035523209433076914
28,0.15739946365356444,0.008397960662841797,0.7234391364734715,SGD,,,0.001,,,,log,,,,,l2,,"{'clf__alpha': 0.001, 'clf__loss': 'log', 'clf__penalty': 'l2'}",4,0.7172527671521857,0.7259034002380911,0.7261430789549793,0.7280423861823432,0.719855023448326,0.014489757218617496,0.002499738486841189,0.004139890660187099
29,0.17779827117919922,0.00800151824951172,0.7203533375138591,SGD,,,0.001,,,,log,,,,,elasticnet,,"{'clf__alpha': 0.001, 'clf__loss': 'log', 'clf__penalty': 'elasticnet'}",13,0.7180624518565851,0.7236368985355648,0.7180725798235537,0.7223845593896655,0.7196099383051863,0.017035032314365185,0.0014131022995959716,0.002276478521334031
30,0.5198009967803955,0.007401227951049805,0.5598456012105736,SGD,,,0.001,,,,squared_loss,,,,,l1,,"{'clf__alpha': 0.001, 'clf__loss': 'squared_loss', 'clf__penalty': 'l1'}",34,0.5600202722072443,0.5341654120200976,0.5854197329392995,0.5788832396451699,0.5407460208388056,0.10295919616989645,0.0004977997688816199,0.02020259130206062
31,0.24040074348449708,0.0076048851013183595,0.709583466681371,SGD,,,0.001,,,,squared_loss,,,,,l2,,"{'clf__alpha': 0.001, 'clf__loss': 'squared_loss', 'clf__penalty': 'l2'}",23,0.6966687902654015,0.7082559665009366,0.7015192063072956,0.7223414539624802,0.719135641763521,0.04244908887260864,0.0010229960240402613,0.009875087643844021
32,0.3713968753814697,0.006001091003417969,0.7068919640189518,SGD,,,0.001,,,,squared_loss,,,,,elasticnet,,"{'clf__alpha': 0.001, 'clf__loss': 'squared_loss', 'clf__penalty': 'elasticnet'}",25,0.7076069194123003,0.7144631845118258,0.6961241857778228,0.7134774728642784,0.702785890074729,0.08516431045023623,0.0006312063795844593,0.006841037990968235
33,0.20499744415283203,0.007001304626464843,0.7108283576898361,SGD,,,0.001,,,,epsilon_insensitive,,,,,l1,,"{'clf__alpha': 0.001, 'clf__loss': 'epsilon_insensitive', 'clf__penalty': 'l1'}",19,0.7048619241391082,0.7139287515756026,0.7079152990671643,0.7145657822687399,0.7128707810819721,0.029226017334380013,0.0008942676909822184,0.0037905362996165687
34,0.18679957389831542,0.0071982860565185545,0.7108021538018731,SGD,,,0.001,,,,epsilon_insensitive,,,,,l2,,"{'clf__alpha': 0.001, 'clf__loss': 'epsilon_insensitive', 'clf__penalty': 'l2'}",20,0.699065908334938,0.7142573440591026,0.7093791730586427,0.7158982189179594,0.7154122907530854,0.025577742546590808,0.0007483420651889845,0.0063078403650728
35,0.20579910278320312,0.007006406784057617,0.7104666946475103,SGD,,,0.001,,,,epsilon_insensitive,,,,,elasticnet,,"{'clf__alpha': 0.001, 'clf__loss': 'epsilon_insensitive', 'clf__penalty': 'elasticnet'}",22,0.7064862856917772,0.7052141780168415,0.7097492639406202,0.7172362661148443,0.7136498945730199,0.03824492424007229,0.002283332035935025,0.004470079649043235
0,5.5518035888671875,0.02659769058227539,0.7804699519972065,GB,,,,,,,exponential,3,1,2,100,,,"{'clf__loss': 'exponential', 'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",29,0.776095201140999,0.7782749557955917,0.7840025017568882,0.7830435428446393,0.780935276927396,0.16094049253401418,0.002247948602844769,0.0029420060047276567
1,30.25159797668457,0.08059840202331543,0.8017149975719968,GB,,,,,,,exponential,3,1,2,500,,,"{'clf__loss': 'exponential', 'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}",15,0.7972144999759283,0.8019796380709372,0.8043651976633576,0.8036750318792002,0.8013417282635239,0.6746757392341359,0.0038792868408966726,0.002503244949790871
2,5.953193807601929,0.023999691009521484,0.7806335657205097,GB,,,,,,,exponential,3,1,10,100,,,"{'clf__loss': 'exponential', 'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",28,0.7761786998761402,0.7789516648321109,0.7837959720236198,0.7829029028357829,0.7813401942576865,0.023119648643904464,0.0006309801275687775,0.00276863033828797
3,28.633398914337157,0.0768002986907959,0.801892235822163,GB,,,,,,,exponential,3,1,10,500,,,"{'clf__loss': 'exponential', 'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}",13,0.7967996391432223,0.8008694331441153,0.8058241795309569,0.8035032943835887,0.8024662325425584,0.14360906298169884,0.000980925307051193,0.003012246341238273
4,5.928804779052735,0.02379574775695801,0.7804316076578656,GB,,,,,,,exponential,3,1,25,100,,,"{'clf__loss': 'exponential', 'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 25, 'clf__n_estimators': 100}",31,0.7761832817068153,0.7784140861613943,0.7822361029300127,0.7831020088565916,0.782224197621552,0.04835401312367921,0.0007434022601315627,0.0026728763183619633
5,28.53919816017151,0.07520370483398438,0.8012339220235376,GB,,,,,,,exponential,3,1,25,500,,,"{'clf__loss': 'exponential', 'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 25, 'clf__n_estimators': 500}",19,0.7971826323177991,0.8011133301456556,0.8037118767562468,0.8034211203866843,0.8007417417698911,0.1285536618395698,0.0015992484864945527,0.00234926533833033
6,5.898404884338379,0.023798227310180664,0.7804392665956624,GB,,,,,,,exponential,3,3,2,100,,,"{'clf__loss': 'exponential', 'clf__max_depth': 3, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",30,0.7757473923228759,0.7782620993154882,0.7835992949594224,0.7827969866432702,0.7817923565045986,0.04197628948482164,0.0003990341323394559,0.0029709122356542305
7,28.810002517700195,0.07739796638488769,0.8017615117654706,GB,,,,,,,exponential,3,3,2,500,,,"{'clf__loss': 'exponential', 'clf__max_depth': 3, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}",14,0.7963858382862695,0.8013812988546245,0.8055534706061013,0.8036876556114474,0.8018008010630483,0.08193697992270363,0.0013574725692912027,0.0030703621218298996
8,5.856398677825927,0.024200439453125,0.7801821017826627,GB,,,,,,,exponential,3,3,10,100,,,"{'clf__loss': 'exponential', 'clf__max_depth': 3, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",35,0.7749989468628,0.7784111797762644,0.782938139811974,0.7827868602889474,0.7817772011837709,0.022212986619472467,0.00116528156036526,0.0030636269896890944
